neg,neu,pos,compound,entropy,class
0.03,0.575,0.396,0.996,4.15104367335609,7
0.092,0.553,0.356,0.9792,4.209090433026492,7
0.073,0.783,0.145,0.891,4.183533760437506,7
0.058,0.729,0.213,0.967,4.1503752260200475,7
0.134,0.733,0.134,-0.7134,4.228626995690594,7
0.081,0.765,0.154,0.9491,4.2116450700339225,7
0.111,0.675,0.213,0.9392,4.2218400995772525,7
0.057,0.539,0.404,0.9935,4.203435165697852,7
0.181,0.519,0.3,0.86,4.205321548963051,7
0.361,0.533,0.107,-0.909,4.240915009752337,7
0.158,0.652,0.19,0.7102,4.181049127248168,7
0.291,0.558,0.151,-0.9385,4.221857761782417,7
0.118,0.632,0.25,0.9178,4.154223523857171,7
0.188,0.648,0.164,-0.7731,4.248146337842039,7
0.107,0.653,0.24,0.988,4.192982562279117,7
0.124,0.706,0.17,0.2023,4.17978493572039,7
0.117,0.657,0.226,0.9747,4.235707220042657,7
0.072,0.699,0.229,0.9953,4.204116995014885,7
0.145,0.504,0.351,0.9838,4.2332579081947,7
0.074,0.724,0.202,0.9514,4.155785828325309,7
0.032,0.723,0.245,0.9628,4.219252022560742,7
0.182,0.493,0.325,0.9852,4.2113084696518674,7
0.209,0.519,0.272,0.6582,4.147562688870964,7
0.225,0.524,0.251,-0.0516,4.203253490307742,7
0.156,0.596,0.248,0.9671,4.219646575974072,7
0.166,0.543,0.291,0.9635,4.272246507692566,7
0.156,0.638,0.206,0.8558,4.160781193425756,7
0.103,0.745,0.152,0.3089,4.148806301312208,7
0.148,0.612,0.24,0.9649,4.221871708101774,7
0.072,0.709,0.219,0.9398,4.193647620401278,7
0.028,0.724,0.248,0.9799,4.176469247352835,7
0.108,0.751,0.141,0.8406,4.226702257428648,7
0.015,0.628,0.357,0.9941,4.21133100727768,7
0.021,0.67,0.308,0.9876,4.172668627037606,7
0.026,0.618,0.356,0.9475,4.117813938750524,7
0.048,0.729,0.223,0.9875,4.1637585707837665,7
0.179,0.438,0.383,0.9806,4.189581391488061,7
0.091,0.769,0.14,0.2023,4.225751739147465,7
0.093,0.72,0.186,0.9631,4.185264811513847,7
0.142,0.646,0.212,0.7184,4.2125917302280165,7
0.16,0.697,0.143,-0.2023,4.202205425620287,7
0.091,0.776,0.133,0.9472,4.19123865153055,7
0.012,0.797,0.19,0.9892,4.180990069879215,7
0.137,0.592,0.271,0.8999,4.235692407210305,7
0.08,0.716,0.204,0.9051,4.160163451853364,7
0.098,0.583,0.32,0.986,4.186494928065258,7
0.157,0.581,0.263,0.743,4.125362440607733,7
0.093,0.495,0.412,0.9907,4.240922257887401,7
0.128,0.548,0.324,0.9872,4.197455088942069,7
0.189,0.623,0.188,-0.0258,4.175991139173716,7
0.186,0.556,0.258,0.5627,4.142084043954063,7
0.05,0.511,0.439,0.9878,4.2157830446672175,7
0.086,0.579,0.335,0.9661,4.21556433003714,7
0.255,0.508,0.238,-0.4522,4.23311510175156,7
0.297,0.561,0.141,-0.7867,4.145898386500896,7
0.254,0.585,0.161,-0.9393,4.21040064995687,7
0.224,0.667,0.109,-0.9781,4.230943071608341,7
0.056,0.467,0.477,0.9666,4.202950415681975,7
0.351,0.438,0.211,-0.9761,4.146277095724998,7
0.027,0.67,0.303,0.9633,4.109193971449089,7
0.077,0.56,0.363,0.9886,4.181052564518181,7
0.136,0.527,0.337,0.9777,4.181255114176621,7
0.09,0.788,0.122,0.5209,4.144433712172227,7
0.04,0.548,0.412,0.9972,4.233859954839689,7
0.024,0.542,0.435,0.9913,4.248039775242473,7
0.09,0.614,0.296,0.9794,4.206573095674891,7
0.102,0.609,0.289,0.9743,4.160340015988676,7
0.035,0.773,0.192,0.9484,4.232900411588869,7
0.062,0.697,0.24,0.9913,4.20855602325898,7
0.077,0.584,0.339,0.998,4.192182298884246,7
0.174,0.63,0.197,0.4907,4.1966268478598625,7
0.161,0.75,0.089,-0.6049,4.224721775842037,7
0.047,0.671,0.282,0.872,4.135562539113859,7
0.101,0.655,0.244,0.9913,4.200794137743432,7
0.054,0.699,0.246,0.9951,4.151468948031741,7
0.129,0.677,0.194,0.6878,4.194493273616562,7
0.139,0.572,0.289,0.9707,4.216405755663751,7
0.103,0.703,0.194,0.9597,4.226842034455101,7
0.181,0.691,0.128,-0.8956,4.214863535729556,7
0.123,0.665,0.211,0.9006,4.2335870216082565,7
0.137,0.6,0.263,0.9749,4.20696856701147,7
0.112,0.663,0.226,0.9903,4.226112103224964,7
0.216,0.649,0.135,-0.9857,4.229467725472931,7
0.249,0.562,0.189,-0.8512,4.167967344041426,7
0.087,0.759,0.153,0.817,4.215758336988501,7
0.109,0.621,0.27,0.9228,4.226009365392493,7
0.187,0.604,0.209,0.598,4.2138208427966015,7
0.113,0.797,0.09,-0.504,4.1993313941768,7
0.251,0.749,0.0,-0.7481,4.005234579876929,7
0.011,0.799,0.19,0.9915,4.147403161460516,7
0.083,0.59,0.328,0.987,4.1730979415323635,7
0.098,0.645,0.257,0.9941,4.199891503581578,7
0.033,0.584,0.384,0.9877,4.14188811983247,7
0.091,0.697,0.211,0.9952,4.210979614387544,7
0.042,0.614,0.344,0.9947,4.137037597318665,7
0.143,0.615,0.242,0.9743,4.188543130556978,7
0.041,0.796,0.164,0.9928,4.167074854886146,7
0.109,0.545,0.346,0.987,4.125453203940891,7
0.034,0.54,0.426,0.9877,4.177599743188055,7
0.023,0.686,0.291,0.9889,4.1912669236680005,7
0.109,0.752,0.139,0.3582,4.24646546986413,7
0.255,0.641,0.105,-0.9809,4.218719568691192,7
0.265,0.575,0.16,-0.9922,4.197896799588787,7
0.419,0.452,0.129,-0.9751,4.184932801152677,7
0.045,0.868,0.087,0.2732,4.149720603605595,7
0.101,0.717,0.181,0.8885,4.17746348998136,7
0.051,0.612,0.337,0.9744,4.1860529204258325,7
0.154,0.72,0.127,-0.2732,4.108056959525295,7
0.256,0.531,0.213,-0.4215,4.190287969786779,7
0.09,0.743,0.167,0.3612,4.143947556466464,7
0.0,0.48,0.52,0.9753,4.120148644440054,7
0.14,0.645,0.215,0.6323,4.107175115867409,7
0.243,0.487,0.27,0.4792,4.191679254720209,7
0.182,0.673,0.144,-0.6908,4.182420858753781,7
0.112,0.661,0.227,0.9922,4.192817529430784,7
0.088,0.57,0.342,0.999,4.186212873679465,7
0.058,0.677,0.265,0.9891,4.166961573601906,7
0.0,1.0,0.0,0.0,3.447401504705916,7
0.041,0.579,0.381,0.9786,4.124558578818042,7
0.0,0.655,0.345,0.9118,4.111231255254452,7
0.109,0.624,0.267,0.9834,4.205952287208388,7
0.064,0.683,0.253,0.9866,4.1922567703260905,7
0.073,0.583,0.344,0.9947,4.200600786698929,7
0.16,0.561,0.279,0.9862,4.209540321744819,7
0.059,0.709,0.232,0.9632,4.169979944831637,7
0.091,0.641,0.268,0.9836,4.178185724146412,7
0.029,0.535,0.437,0.9846,4.163098487275705,7
0.048,0.812,0.141,0.8552,4.162495137370772,7
0.089,0.806,0.105,0.5118,4.155514524207721,7
0.057,0.625,0.318,0.966,4.187671414333877,7
0.166,0.541,0.292,0.9758,4.188628993804119,7
0.154,0.562,0.284,0.802,4.234518221688592,7
0.05,0.74,0.209,0.8439,4.228792130588763,7
0.05,0.706,0.244,0.9536,4.237967438730334,7
0.147,0.699,0.154,-0.1459,4.152214094326827,7
0.0,0.639,0.361,0.9416,4.118605331799432,7
0.036,0.847,0.117,0.4588,4.151356482159865,7
0.036,0.847,0.117,0.4588,4.151356482159865,7
0.0,0.68,0.32,0.8555,4.187367630125085,7
0.136,0.448,0.416,0.9768,4.11962405886593,7
0.171,0.685,0.144,-0.7131,4.198649031094879,7
0.056,0.629,0.315,0.9278,4.102212411955668,7
0.312,0.569,0.119,-0.9424,4.2344418178621535,7
0.063,0.681,0.256,0.9798,4.20569807615263,7
0.1,0.703,0.197,0.9559,4.1745670420632175,7
0.103,0.583,0.314,0.995,4.205547695091634,7
0.11,0.655,0.235,0.9648,4.241937106993603,7
0.119,0.579,0.302,0.9606,4.115585404163463,7
0.061,0.667,0.272,0.9979,4.192677991563311,7
0.097,0.637,0.266,0.9826,4.216631340370994,7
0.104,0.584,0.312,0.9393,4.135571849713035,7
0.024,0.801,0.176,0.9621,4.160114231060587,7
0.072,0.575,0.353,0.9982,4.259701558974248,7
0.113,0.664,0.223,0.9401,4.157899450516986,7
0.112,0.71,0.178,0.8601,4.239892384349357,7
0.138,0.716,0.146,0.6038,4.2320301196188,7
0.012,0.717,0.271,0.9828,4.201521672606494,7
0.031,0.592,0.377,0.9943,4.203878624390638,7
0.186,0.577,0.237,0.8214,4.153897250590785,7
0.1,0.742,0.158,0.5106,4.153030845862028,7
0.092,0.627,0.281,0.9915,4.183452133739535,7
0.068,0.606,0.326,0.9709,4.179481077150649,7
0.18,0.569,0.251,0.6617,4.183544775651947,7
0.0,0.681,0.319,0.9595,4.117179380819467,7
0.033,0.554,0.413,0.9922,4.18060959977762,7
0.056,0.727,0.217,0.9938,4.200434976670574,7
0.026,0.837,0.137,0.9595,4.177912841346904,7
0.112,0.697,0.19,0.8181,4.204307345495,7
0.133,0.555,0.312,0.9478,4.189519309881892,7
0.146,0.585,0.269,0.9002,4.16422010124539,7
0.063,0.684,0.253,0.9545,4.153160300260499,7
0.087,0.591,0.322,0.9852,4.216666280865316,7
0.088,0.481,0.431,0.9913,4.190150337405779,7
0.125,0.74,0.136,0.6013,4.184906774389947,7
0.142,0.589,0.27,0.9937,4.23337251389272,7
0.148,0.581,0.271,0.8623,4.200739227975383,7
0.118,0.609,0.272,0.9844,4.2023007055176915,7
0.0,0.649,0.351,0.9815,4.234332981438995,7
0.086,0.669,0.246,0.997,4.168366499380733,7
0.154,0.631,0.214,0.7,4.19789460795403,7
0.141,0.624,0.235,0.9608,4.19297735417112,7
0.063,0.663,0.275,0.9931,4.1857049387819,7
0.031,0.749,0.22,0.9025,4.168134369039173,7
0.105,0.616,0.279,0.9905,4.208143407010592,7
0.075,0.745,0.179,0.9838,4.228981264531509,7
0.077,0.813,0.11,0.7787,4.206809466441409,7
0.048,0.696,0.256,0.91,4.183970201259933,7
0.141,0.721,0.138,0.296,4.190413036268859,7
0.14,0.587,0.273,0.9708,4.224771598610169,7
0.081,0.673,0.247,0.9623,4.160447971492299,7
0.056,0.68,0.263,0.9186,4.204419516447634,7
0.095,0.699,0.206,0.9567,4.168717826364368,7
0.151,0.623,0.226,0.9893,4.2135822408602195,7
0.086,0.722,0.191,0.9911,4.227517105525978,7
0.09,0.69,0.22,0.9885,4.175592984981101,7
0.055,0.685,0.261,0.9652,4.217821133844331,7
0.076,0.757,0.168,0.4215,4.156136134607177,7
0.094,0.627,0.279,0.9678,4.215370606203008,7
0.155,0.632,0.213,0.9777,4.189325444770289,7
0.111,0.691,0.198,0.6983,4.163397815378264,7
0.047,0.721,0.232,0.9201,4.198484479734795,7
0.088,0.682,0.229,0.9893,4.2025653491526995,7
0.071,0.681,0.248,0.9536,4.136601745146661,7
0.114,0.588,0.298,0.9944,4.237523995840231,7
0.163,0.481,0.356,0.9218,4.14910042390883,7
0.112,0.553,0.335,0.9844,4.222531874090817,7
0.109,0.61,0.28,0.9691,4.190841301762829,7
0.139,0.627,0.234,0.9805,4.161276940527435,7
0.061,0.677,0.261,0.9908,4.240599741843802,7
0.196,0.629,0.175,-0.743,4.181058193704468,7
0.249,0.543,0.208,-0.6126,4.14610296794232,7
0.219,0.596,0.185,-0.9571,4.212712977388356,7
0.156,0.634,0.21,0.8871,4.1920013260948314,7
0.272,0.607,0.121,-0.9587,4.141312244436736,7
0.092,0.645,0.263,0.9474,4.204605678545619,7
0.218,0.632,0.15,-0.9795,4.180242810769666,7
0.172,0.601,0.227,0.8315,4.147825685554654,7
0.125,0.618,0.257,0.896,4.154037972041153,7
0.076,0.433,0.491,0.9356,4.079316642441066,7
0.0,0.635,0.365,0.9802,4.1926801785991845,7
0.109,0.794,0.097,-0.4203,4.230071871157119,7
0.02,0.657,0.323,0.9968,4.176032779452787,7
0.168,0.619,0.213,0.7301,4.154030231077125,7
0.279,0.564,0.157,-0.9859,4.205731401994486,7
0.221,0.589,0.19,-0.9714,4.225091748885358,7
0.168,0.651,0.181,0.5988,4.155244722061713,7
0.127,0.74,0.133,0.5767,4.188437595635458,7
0.024,0.693,0.283,0.9744,4.141181488765308,7
0.136,0.613,0.251,0.9523,4.206588048069985,7
0.166,0.626,0.208,0.8727,4.179311942450418,7
0.171,0.528,0.301,0.9438,4.172281242194513,7
0.182,0.627,0.191,0.0772,4.2324401291331055,7
0.163,0.652,0.185,0.4404,4.250089678647062,7
0.216,0.614,0.17,-0.9691,4.167278122499712,7
0.248,0.586,0.166,-0.9941,4.211870298802564,7
0.172,0.708,0.12,-0.9694,4.1889145505655705,7
0.172,0.641,0.188,-0.5785,4.225057626747386,7
0.158,0.628,0.214,0.8516,4.220297886016185,7
0.046,0.572,0.381,0.9881,4.204173708735611,7
0.242,0.56,0.198,-0.4019,4.170633448646982,7
0.202,0.556,0.242,0.5679,4.212799710306648,7
0.239,0.526,0.234,0.1989,4.136031709603777,7
0.054,0.787,0.158,0.9856,4.212458151217478,7
0.114,0.65,0.236,0.9853,4.214915966773218,7
0.087,0.653,0.26,0.9693,4.188110953237929,7
0.076,0.686,0.239,0.9977,4.251118010782402,7
0.059,0.732,0.209,0.9884,4.2082848450540125,7
0.106,0.63,0.264,0.936,4.154878017377619,7
0.027,0.697,0.276,0.992,4.216182407273072,7
0.213,0.601,0.185,-0.7659,4.210796675338655,7
0.165,0.703,0.131,-0.5106,4.219572858939792,7
0.081,0.647,0.272,0.9638,4.2145398433552375,7
0.132,0.501,0.367,0.9935,4.224013840799348,7
0.071,0.621,0.308,0.9725,4.1438537790087215,7
0.117,0.606,0.276,0.9324,4.164615748383273,7
0.073,0.6,0.327,0.9967,4.2063078102699,7
0.079,0.538,0.384,0.9874,4.16860953572268,7
0.169,0.526,0.305,0.947,4.143011960871345,7
0.09,0.571,0.34,0.954,4.174962513407009,7
0.108,0.518,0.374,0.9954,4.243720854313503,7
0.113,0.538,0.349,0.9988,4.26332297808502,7
0.156,0.508,0.335,0.972,4.238812652281319,7
0.048,0.777,0.175,0.9702,4.098395921812483,7
0.09,0.68,0.23,0.9536,4.203336896404743,7
0.23,0.542,0.228,0.1974,4.236642739502274,7
0.294,0.497,0.209,-0.9648,4.200333635159126,7
0.197,0.547,0.256,0.8603,4.1740661514215445,7
0.248,0.526,0.226,-0.5423,4.229697633283269,7
0.132,0.65,0.217,0.9258,4.1343789599473135,7
0.149,0.66,0.19,0.8502,4.2170242060795635,7
0.205,0.491,0.304,0.971,4.244752148897141,7
0.09,0.687,0.223,0.9735,4.189451219038506,7
0.155,0.582,0.263,0.9048,4.210547018906116,7
0.129,0.641,0.229,0.99,4.1965929406154245,7
0.029,0.525,0.446,0.993,4.179225360152304,7
0.049,0.626,0.325,0.9904,4.197433989963953,7
0.07,0.641,0.289,0.9854,4.215957773202887,7
0.102,0.603,0.295,0.993,4.211599091518981,7
0.047,0.664,0.289,0.9913,4.180687397594217,7
0.149,0.637,0.214,0.947,4.206359618177197,7
0.14,0.727,0.134,-0.7188,4.26016325562713,7
0.118,0.698,0.184,0.9412,4.229759498694313,7
0.054,0.697,0.249,0.9862,4.224967630770514,7
0.131,0.667,0.202,0.9541,4.231586706200608,7
0.173,0.607,0.22,0.731,4.1985385080848525,7
0.048,0.693,0.259,0.9892,4.226989629302192,7
0.023,0.448,0.529,0.9872,4.064712560909563,7
0.032,0.39,0.578,0.9926,4.066197962610312,7
0.039,0.717,0.245,0.9935,4.201945747511602,7
0.055,0.622,0.324,0.9953,4.194334110703262,7
0.034,0.741,0.224,0.9612,4.237020565212089,7
0.162,0.508,0.33,0.935,4.202903465204293,7
0.139,0.643,0.219,0.7351,4.141037882100665,7
0.086,0.534,0.38,0.9759,4.236681868900874,7
0.032,0.754,0.214,0.9837,4.227272824901296,7
0.142,0.606,0.252,0.9549,4.223204534891698,7
0.08,0.683,0.237,0.9288,4.267787978801741,7
0.182,0.604,0.215,0.7813,4.22439102292967,7
0.069,0.579,0.352,0.9747,4.12749077983424,7
0.06,0.719,0.222,0.9815,4.170994490669322,7
0.065,0.472,0.463,0.9678,4.186610472786563,7
0.079,0.565,0.356,0.9774,4.163524999933371,7
0.079,0.597,0.323,0.9953,4.210764448659578,7
0.081,0.53,0.389,0.9865,4.198591383320775,7
0.044,0.662,0.294,0.9911,4.187499492188523,7
0.179,0.606,0.215,0.8155,4.229241217820746,7
0.053,0.624,0.324,0.9757,4.146081068664253,7
0.029,0.779,0.192,0.9756,4.182328797828615,7
0.123,0.595,0.282,0.9705,4.219629759361531,7
0.069,0.666,0.265,0.9565,4.195424049448827,7
0.0,0.81,0.19,0.9022,4.1767880291752775,7
0.069,0.75,0.181,0.9662,4.163221323592339,7
0.169,0.731,0.1,-0.8641,4.171576913100176,7
0.085,0.69,0.225,0.9114,4.202934719013311,7
0.085,0.555,0.359,0.9569,4.149660211232703,7
0.152,0.541,0.307,0.9633,4.224216348686506,7
0.081,0.715,0.204,0.9524,4.209717707096187,7
0.058,0.464,0.478,0.9358,4.108262809576844,7
0.061,0.67,0.27,0.9771,4.203287444566166,7
0.158,0.673,0.169,0.0821,4.239601224627849,7
0.041,0.602,0.357,0.9908,4.151220381691273,7
0.17,0.688,0.142,-0.8157,4.218967549161352,7
0.189,0.59,0.22,0.4549,4.1768899757293125,7
0.18,0.557,0.263,0.8074,4.224777497728348,7
0.184,0.596,0.22,0.844,4.171137443050342,7
0.125,0.739,0.136,0.5831,4.210976652305436,7
0.146,0.65,0.204,0.9706,4.226795759812311,7
0.13,0.634,0.236,0.9662,4.188442983483506,7
0.192,0.596,0.212,0.128,4.147007169852967,7
0.116,0.635,0.249,0.9941,4.235331550917152,7
0.076,0.54,0.384,0.9371,4.17534235111192,7
0.0,0.737,0.263,0.985,4.13325806358429,7
0.0,0.691,0.309,0.9654,4.193559484520679,7
0.071,0.639,0.291,0.9788,4.193867036180919,7
0.152,0.585,0.262,0.9572,4.231573217400753,7
0.027,0.825,0.147,0.836,4.20661442222208,7
0.061,0.679,0.26,0.9493,4.23081084024623,7
0.083,0.576,0.34,0.9855,4.241854621662928,7
0.307,0.544,0.15,-0.9342,4.132529527521414,7
0.017,0.657,0.326,0.9666,4.12196139024637,7
0.193,0.65,0.157,-0.3818,4.08734613825555,7
0.199,0.564,0.236,0.1226,4.141769389696395,7
0.06,0.635,0.306,0.9905,4.222290898049966,7
0.078,0.547,0.375,0.9938,4.17503789627883,7
0.23,0.574,0.196,-0.4023,4.130315743732461,7
0.059,0.676,0.264,0.9776,4.20624909412988,7
0.13,0.441,0.429,0.9841,4.182544075885782,7
0.078,0.725,0.197,0.9815,4.180235399760779,7
0.069,0.712,0.219,0.9978,4.201318562020372,7
0.27,0.455,0.275,0.128,4.141939231737911,7
0.095,0.595,0.31,0.8979,4.096042645279493,7
0.13,0.563,0.306,0.951,4.231865343511268,7
0.093,0.679,0.228,0.9686,4.2380591221215385,7
0.125,0.425,0.45,0.8885,4.145342288297796,7
0.149,0.604,0.247,0.9488,4.233052771800545,7
0.196,0.618,0.186,-0.7733,4.197605230923192,7
0.159,0.601,0.24,0.875,4.215134103068381,7
0.116,0.689,0.194,0.9062,4.2317121627309255,7
0.155,0.655,0.19,0.6643,4.19106882440346,7
0.127,0.659,0.214,0.9707,4.1919519679496835,7
0.301,0.456,0.242,-0.4976,4.157512585745958,7
0.154,0.67,0.177,0.418,4.21623671307939,7
0.0,0.735,0.265,0.9686,4.196672009965587,7
0.202,0.506,0.292,0.8551,4.185610551020722,7
0.0,0.717,0.283,0.9611,4.167605665181168,7
0.098,0.724,0.178,0.9919,4.226569565604156,7
0.061,0.534,0.406,0.9868,4.245607979308123,7
0.028,0.747,0.225,0.9811,4.197265824830677,7
0.059,0.726,0.215,0.9931,4.185283470939188,7
0.075,0.772,0.152,0.9605,4.194646448456662,7
0.0,0.761,0.239,0.9879,4.151972426835904,7
0.119,0.612,0.269,0.9649,4.217927890206392,7
0.238,0.547,0.215,-0.9669,4.161843152623718,7
0.037,0.668,0.294,0.8629,4.154956663960679,7
0.034,0.697,0.269,0.9862,4.1919800476194515,7
0.227,0.664,0.109,-0.9001,4.1832973013742105,7
0.164,0.634,0.202,0.3818,4.138721104545568,7
0.099,0.703,0.198,0.8729,4.128038037339511,7
0.178,0.644,0.178,-0.2686,4.228867509105443,7
0.183,0.647,0.171,-0.2298,4.211829289121422,7
0.135,0.641,0.224,0.8572,4.23668784189285,7
0.104,0.571,0.325,0.9908,4.235296035202123,7
0.159,0.64,0.201,0.8093,4.200000886296162,7
0.152,0.597,0.251,0.6856,4.236641862422001,7
0.0,0.729,0.271,0.9719,4.140635107169984,7
0.067,0.681,0.252,0.9876,4.2145372227717175,7
0.075,0.729,0.196,0.8627,4.17052483228313,7
0.181,0.564,0.255,0.8553,4.214499302374749,7
0.142,0.606,0.252,0.9099,4.184895838227446,7
0.071,0.681,0.247,0.9911,4.215877026332677,7
0.222,0.509,0.268,0.6307,4.187152661872506,7
0.198,0.673,0.129,-0.875,4.197711577802251,7
0.0,0.625,0.375,0.9217,4.119486791735267,7
0.211,0.586,0.203,-0.34,4.156649218544201,7
0.146,0.657,0.196,0.7527,4.233249616084406,7
0.196,0.643,0.161,-0.9539,4.239347000593197,7
0.051,0.644,0.304,0.9596,4.087859018331639,7
0.089,0.763,0.148,0.9479,4.23285553169059,7
0.113,0.654,0.234,0.9371,4.208604776809445,7
0.096,0.683,0.221,0.9954,4.200163972136768,7
0.114,0.758,0.128,0.3753,4.150419617699687,7
0.111,0.642,0.247,0.9928,4.203399799410454,7
0.164,0.684,0.152,0.0593,4.121495929896395,7
0.164,0.684,0.152,0.0593,4.121495929896395,7
0.204,0.575,0.221,0.0038,4.177965703308356,7
0.081,0.604,0.314,0.9665,4.266037710154859,7
0.12,0.573,0.306,0.9865,4.222456371838078,7
0.032,0.725,0.244,0.9566,4.209195808995334,7
0.039,0.63,0.331,0.9937,4.234812906912531,7
0.088,0.63,0.282,0.9726,4.237377798421369,7
0.128,0.616,0.256,0.9845,4.216343121585085,7
0.128,0.697,0.174,0.93,4.2203276061329635,7
0.041,0.807,0.152,0.9718,4.189150982846621,7
0.047,0.804,0.149,0.8934,4.189455005975838,7
0.26,0.511,0.229,-0.4019,4.267355711152202,7
0.185,0.718,0.096,-0.6369,4.233097059182581,7
0.086,0.698,0.216,0.8957,4.108443219752886,7
0.125,0.471,0.403,0.9771,4.199765198337576,7
0.047,0.761,0.192,0.903,4.1161459373550215,7
0.103,0.738,0.158,0.872,4.2051014748623645,7
0.132,0.739,0.129,-0.128,4.23854946469799,7
0.037,0.614,0.349,0.9678,4.119656286106746,7
0.063,0.583,0.354,0.9001,4.169469787466085,7
0.14,0.682,0.178,0.8556,4.224487512268369,7
0.154,0.575,0.271,0.9862,4.216835242045315,7
0.094,0.635,0.27,0.9825,4.235732573915092,7
0.071,0.594,0.335,0.9946,4.205705763849967,7
0.173,0.562,0.265,0.983,4.231884436724993,7
0.104,0.726,0.17,0.981,4.217217741042457,7
0.059,0.793,0.149,0.7472,4.117361026257868,7
0.111,0.556,0.332,0.9843,4.243683685896808,7
0.048,0.63,0.322,0.9915,4.203240267848113,7
0.164,0.658,0.178,0.4215,4.160980198389609,7
0.162,0.609,0.229,0.7845,4.095538282730037,7
0.19,0.66,0.149,-0.9138,4.156193649704669,7
0.194,0.754,0.052,-0.9492,4.1699074036107495,7
0.059,0.578,0.363,0.9981,4.180016418378173,7
0.098,0.669,0.233,0.9753,4.233138517538534,7
0.118,0.689,0.193,0.8708,4.137493028607052,7
0.101,0.508,0.392,0.9879,4.095907545570378,7
0.142,0.702,0.156,-0.0772,4.224247527493325,7
0.179,0.68,0.141,-0.8308,4.200945911744362,7
0.119,0.526,0.355,0.9092,4.200045119596908,7
0.114,0.566,0.32,0.9893,4.21182128784097,7
0.27,0.546,0.184,-0.953,4.200102121504714,7
0.219,0.51,0.271,0.9071,4.216452252138927,7
0.194,0.707,0.099,-0.9571,4.210982494508317,7
0.172,0.629,0.198,0.8848,4.160719616516141,7
0.095,0.69,0.215,0.9885,4.203255665914016,7
0.018,0.552,0.43,0.9926,4.155025814943169,7
0.173,0.642,0.184,-0.2023,4.196972454575509,7
0.211,0.58,0.21,-0.4767,4.211530083380582,7
0.186,0.611,0.204,0.7033,4.215043843132291,7
0.183,0.593,0.224,0.337,4.210661442227885,7
0.132,0.699,0.169,0.7689,4.255155590562909,7
0.094,0.633,0.273,0.9422,4.193126446374307,7
0.075,0.627,0.298,0.9889,4.218802595806346,7
0.132,0.742,0.126,0.4249,4.2268827331509256,7
0.072,0.581,0.347,0.994,4.184352025374245,7
0.113,0.562,0.325,0.9042,4.201207752875271,7
0.092,0.668,0.24,0.9917,4.193109455754546,7
0.11,0.723,0.167,0.9391,4.2414607880927155,7
0.093,0.727,0.18,0.9873,4.198870755527926,7
0.05,0.657,0.293,0.9472,4.197460864075287,7
0.219,0.633,0.148,-0.6628,4.180674895464723,7
0.034,0.662,0.305,0.9775,4.202383185259864,7
0.106,0.711,0.183,0.8735,4.165494094202243,7
0.16,0.72,0.12,-0.9258,4.194597783799299,7
0.0,0.778,0.222,0.7717,4.20122930195917,7
0.272,0.487,0.241,-0.0202,4.144795925968326,7
0.123,0.662,0.215,0.957,4.215445962865856,7
0.2,0.745,0.055,-0.9454,4.214517520375931,7
0.2,0.494,0.306,0.7944,4.151161997802746,7
0.034,0.654,0.313,0.9413,4.21283885200076,7
0.19,0.666,0.144,-0.6591,4.1860364508714465,7
0.068,0.645,0.287,0.9801,4.1384417169161125,7
0.085,0.694,0.221,0.9978,4.2414449786595325,7
0.059,0.664,0.276,0.963,4.210061303286498,7
0.058,0.719,0.223,0.9977,4.210151426727231,7
0.135,0.617,0.248,0.9835,4.231132330490716,7
0.106,0.696,0.197,0.9831,4.189510585120881,7
0.143,0.692,0.165,0.6761,4.213704334326095,7
0.072,0.733,0.195,0.9568,4.203700730233919,7
0.016,0.845,0.139,0.9423,4.232322359086712,7
0.241,0.622,0.138,-0.9249,4.2095420869318465,7
0.165,0.58,0.254,0.9614,4.197348029817415,7
0.114,0.707,0.179,0.9865,4.189967484351763,7
0.164,0.48,0.355,0.9457,4.143573841745219,7
0.04,0.748,0.212,0.8689,4.194595570282074,7
0.164,0.544,0.292,0.9891,4.1716496283824585,7
0.392,0.608,0.0,-0.9349,4.10256417200783,7
0.177,0.582,0.241,0.9565,4.198420268023695,7
0.168,0.61,0.222,0.734,4.2173105784155265,7
0.332,0.564,0.104,-0.9729,4.115728444565288,7
0.109,0.668,0.223,0.9768,4.189022192908534,7
